clave	veces	ultimo_valor
p.1.eq.b1.q	1	0.5252185347
p.1.eq.b2.freq	1	0.5584347738
p.1.eq.b2.gain	1	0.5
p.1.eq.b2.q	1	0.5252185347
p.1.eq.b3.freq	1	0.7563259869
p.1.eq.b3.gain	1	0.5
p.1.eq.b3.q	1	0.5252185347
p.1.eq.b4.freq	1	0.887124964
p.1.eq.b4.gain	1	0.5
p.1.eq.b4.q	1	0.5252185347
p.1.eq.b5.freq	1	0.9542171999
p.1.eq.b5.gain	1	0.5
p.1.eq.b5.q	1	0.5252185347
p.1.eq.bypass	1	0
p.1.eq.easy	1	0
p.1.eq.hpf.freq	1	0
p.1.eq.hpf.slope	1	0
p.1.eq.prmod	1	0
p.1.eq.prname	1	
p.1.forceunmute	1	0
p.1.fx.0.mute	1	0
p.1.fx.0.post	1	1
p.1.fx.0.value	1	0
p.1.fx.1.mute	1	0
p.1.fx.1.post	1	1
p.1.fx.1.value	1	0
p.1.fx.2.mute	1	0
p.1.fx.2.post	1	1
p.1.fx.2.value	1	0
p.1.fx.3.mute	1	0
p.1.fx.3.post	1	1
p.1.fx.3.value	1	0
p.1.gate.attack	1	0
p.1.gate.bypass	1	0
p.1.gate.depth	1	0
p.1.gate.enabled	1	1
p.1.gate.hold	1	0.3042441765
p.1.gate.prmod	1	0
p.1.gate.prname	1	
p.1.gate.release	1	0.3150737134
p.1.gate.thresh	1	0
p.1.mgmask	1	0
p.1.mix	1	0
p.1.mute	1	0
p.1.name	1	
p.1.pan	1	1
p.1.safe	1	0
p.1.solo	1	0
p.1.stereoIndex	1	1
p.1.subgroup	1	-1
p.1.vca	1	-1
s.0.ducker	1	0
s.0.dyn.attack	1	0.34375
s.0.dyn.bypass	1	0
s.0.dyn.gain	1	0.75
s.0.dyn.outgain	1	0.3334960938
s.0.dyn.prmod	1	0
s.0.dyn.prname	1	
s.0.dyn.ratio	1	1
s.0.dyn.release	1	0.4887695312
s.0.dyn.softknee	1	0
s.0.dyn.threshold	1	0.875
s.0.eq.b1.freq	1	0.3286901902
s.0.eq.b1.gain	1	0.5
s.0.eq.b1.q	1	0.5252185347
s.0.eq.b2.freq	1	0.5584347738
s.0.eq.b2.gain	1	0.5
s.0.eq.b2.q	1	0.5252185347
s.0.eq.b3.freq	1	0.7563259869
s.0.eq.b3.gain	1	0.5
s.0.eq.b3.q	1	0.5252185347
s.0.eq.b4.freq	1	0.887124964
s.0.eq.b4.gain	1	0.5
s.0.eq.b4.q	1	0.5252185347
s.0.eq.b5.freq	1	0.9542171999
s.0.eq.b5.gain	1	0.5
s.0.eq.b5.q	1	0.5252185347
s.0.eq.bypass	1	0
s.0.eq.easy	1	0
s.0.eq.hpf.freq	1	0
s.0.eq.hpf.slope	1	0
s.0.eq.prmod	1	0
s.0.eq.prname	1	
s.0.exclude	1	0
s.0.forceunmute	1	0
s.0.fx.0.mute	1	0
s.0.fx.0.post	1	1
s.0.fx.0.value	1	0
s.0.fx.1.mute	1	0
s.0.fx.1.post	1	1
s.0.fx.1.value	1	0
s.0.fx.2.mute	1	0
s.0.fx.2.post	1	1
s.0.fx.2.value	1	0
s.0.fx.3.mute	1	0
s.0.fx.3.post	1	1
s.0.fx.3.value	1	0
s.0.gate.attack	1	0
s.0.gate.bypass	1	0
s.0.gate.depth	1	0
s.0.gate.enabled	1	1
s.0.gate.hold	1	0.3042441765
s.0.gate.prmod	1	0
s.0.gate.prname	1	
s.0.gate.release	1	0.3150737134
s.0.gate.thresh	1	0
s.0.mgmask	1	0
s.0.mix	1	0.7647058824
s.0.mtx.0.mute	1	0
s.0.mtx.0.pan	1	0.5
s.0.mtx.0.postproc	1	1
s.0.mtx.0.value	1	0
s.0.mtx.1.mute	1	0
s.0.mtx.1.pan	1	0.5
s.0.mtx.1.postproc	1	1
s.0.mtx.1.value	1	0
s.0.mtx.2.mute	1	0
s.0.mtx.2.pan	1	0.5
s.0.mtx.2.postproc	1	1
s.0.mtx.2.value	1	0
s.0.mtx.3.mute	1	0
s.0.mtx.3.pan	1	0.5
s.0.mtx.3.postproc	1	1
s.0.mtx.3.value	1	0
s.0.mtx.4.mute	1	0
s.0.mtx.4.pan	1	0.5
s.0.mtx.4.postproc	1	1
s.0.mtx.4.value	1	0
s.0.mtx.5.mute	1	0
s.0.mtx.5.pan	1	0.5
s.0.mtx.5.postproc	1	1
s.0.mtx.5.value	1	0
s.0.mtx.6.mute	1	0
s.0.mtx.6.pan	1	0.5
s.0.mtx.6.postproc	1	1
s.0.mtx.6.value	1	0
s.0.mtx.7.mute	1	0
s.0.mtx.7.pan	1	0.5
s.0.mtx.7.postproc	1	1
s.0.mtx.7.value	1	0
s.0.mtx.8.mute	1	0
s.0.mtx.8.pan	1	0.5
s.0.mtx.8.postproc	1	1
s.0.mtx.8.value	1	0
s.0.mtx.9.mute	1	0
s.0.mtx.9.pan	1	0.5
s.0.mtx.9.postproc	1	1
s.0.mtx.9.value	1	0
s.0.mute	1	1
s.0.name	1	
s.0.pan	1	0.5
s.0.safe	1	0
s.0.solo	1	0
s.1.ducker	1	0
s.1.dyn.attack	1	0.34375
s.1.dyn.bypass	1	0
s.1.dyn.gain	1	0.75
s.1.dyn.outgain	1	0.3334960938
s.1.dyn.prmod	1	0
s.1.dyn.prname	1	
s.1.dyn.ratio	1	1
s.1.dyn.release	1	0.4887695312
s.1.dyn.softknee	1	0
s.1.dyn.threshold	1	0.875
s.1.eq.b1.freq	1	0.3286901902
s.1.eq.b1.gain	1	0.5
s.1.eq.b1.q	1	0.5252185347
s.1.eq.b2.freq	1	0.5584347738
s.1.eq.b2.gain	1	0.5
s.1.eq.b2.q	1	0.5252185347
s.1.eq.b3.freq	1	0.7563259869
s.1.eq.b3.gain	1	0.5
s.1.eq.b3.q	1	0.5252185347
s.1.eq.b4.freq	1	0.887124964
s.1.eq.b4.gain	1	0.5
s.1.eq.b4.q	1	0.5252185347
s.1.eq.b5.freq	1	0.9542171999
s.1.eq.b5.gain	1	0.5
s.1.eq.b5.q	1	0.5252185347
s.1.eq.bypass	1	0
s.1.eq.easy	1	0
s.1.eq.hpf.freq	1	0
s.1.eq.hpf.slope	1	0
s.1.eq.prmod	1	0
s.1.eq.prname	1	
s.1.exclude	1	0
s.1.forceunmute	1	0
s.1.fx.0.mute	1	0
s.1.fx.0.post	1	1
s.1.fx.0.value	1	0
s.1.fx.1.mute	1	0
s.1.fx.1.post	1	1
s.1.fx.1.value	1	0
s.1.fx.2.mute	1	0
s.1.fx.2.post	1	1
s.1.fx.2.value	1	0
s.1.fx.3.mute	1	0
s.1.fx.3.post	1	1
s.1.fx.3.value	1	0
s.1.gate.attack	1	0
s.1.gate.bypass	1	0
s.1.gate.depth	1	0
s.1.gate.enabled	1	1
s.1.gate.hold	1	0.3042441765
s.1.gate.prmod	1	0
s.1.gate.prname	1	
s.1.gate.release	1	0.3150737134
s.1.gate.thresh	1	0
s.1.mgmask	1	0
s.1.mix	1	0.7647058824
s.1.mtx.0.mute	1	0
s.1.mtx.0.pan	1	0.5
s.1.mtx.0.postproc	1	1
s.1.mtx.0.value	1	0
s.1.mtx.1.mute	1	0
s.1.mtx.1.pan	1	0.5
s.1.mtx.1.postproc	1	1
s.1.mtx.1.value	1	0
s.1.mtx.2.mute	1	0
s.1.mtx.2.pan	1	0.5
s.1.mtx.2.postproc	1	1
s.1.mtx.2.value	1	0
s.1.mtx.3.mute	1	0
s.1.mtx.3.pan	1	0.5
s.1.mtx.3.postproc	1	1
s.1.mtx.3.value	1	0
s.1.mtx.4.mute	1	0
s.1.mtx.4.pan	1	0.5
s.1.mtx.4.postproc	1	1
s.1.mtx.4.value	1	0
s.1.mtx.5.mute	1	0
s.1.mtx.5.pan	1	0.5
s.1.mtx.5.postproc	1	1
s.1.mtx.5.value	1	0
s.1.mtx.6.mute	1	0
s.1.mtx.6.pan	1	0.5
s.1.mtx.6.postproc	1	1
s.1.mtx.6.value	1	0
s.1.mtx.7.mute	1	0
s.1.mtx.7.pan	1	0.5
s.1.mtx.7.postproc	1	1
s.1.mtx.7.value	1	0
s.1.mtx.8.mute	1	0
s.1.mtx.8.pan	1	0.5
s.1.mtx.8.postproc	1	1
s.1.mtx.8.value	1	0
s.1.mtx.9.mute	1	0
s.1.mtx.9.pan	1	0.5
s.1.mtx.9.postproc	1	1
s.1.mtx.9.value	1	0
s.1.mute	1	0
s.1.name	1	
s.1.pan	1	0.5
s.1.safe	1	0
s.1.solo	1	0
s.2.ducker	1	0
s.2.dyn.attack	1	0.34375
s.2.dyn.bypass	1	0
s.2.dyn.gain	1	0.75
s.2.dyn.outgain	1	0.3334960938
s.2.dyn.prmod	1	0
s.2.dyn.prname	1	
s.2.dyn.ratio	1	1
s.2.dyn.release	1	0.4887695312
s.2.dyn.softknee	1	0
s.2.dyn.threshold	1	0.875
s.2.eq.b1.freq	1	0.3286901902
s.2.eq.b1.gain	1	0.5
s.2.eq.b1.q	1	0.5252185347
s.2.eq.b2.freq	1	0.5584347738
s.2.eq.b2.gain	1	0.5
s.2.eq.b2.q	1	0.5252185347
s.2.eq.b3.freq	1	0.7563259869
s.2.eq.b3.gain	1	0.5
s.2.eq.b3.q	1	0.5252185347
s.2.eq.b4.freq	1	0.887124964
s.2.eq.b4.gain	1	0.5
s.2.eq.b4.q	1	0.5252185347
s.2.eq.b5.freq	1	0.9542171999
s.2.eq.b5.gain	1	0.5
s.2.eq.b5.q	1	0.5252185347
s.2.eq.bypass	1	0
s.2.eq.easy	1	0
s.2.eq.hpf.freq	1	0
s.2.eq.hpf.slope	1	0
s.2.eq.prmod	1	0
s.2.eq.prname	1	
s.2.exclude	1	0
s.2.forceunmute	1	0
s.2.fx.0.mute	1	0
s.2.fx.0.post	1	1
s.2.fx.0.value	1	0
s.2.fx.1.mute	1	0
s.2.fx.1.post	1	1
s.2.fx.1.value	1	0
s.2.fx.2.mute	1	0
s.2.fx.2.post	1	1
s.2.fx.2.value	1	0
s.2.fx.3.mute	1	0
s.2.fx.3.post	1	1
s.2.fx.3.value	1	0
s.2.gate.attack	1	0
s.2.gate.bypass	1	0
s.2.gate.depth	1	0
s.2.gate.enabled	1	1
s.2.gate.hold	1	0.3042441765
s.2.gate.prmod	1	0
s.2.gate.prname	1	
s.2.gate.release	1	0.3150737134
s.2.gate.thresh	1	0
s.2.mgmask	1	0
s.2.mix	1	0.7647058824
s.2.mtx.0.mute	1	0
s.2.mtx.0.pan	1	0.5
s.2.mtx.0.postproc	1	1
s.2.mtx.0.value	1	0
s.2.mtx.1.mute	1	0
s.2.mtx.1.pan	1	0.5
s.2.mtx.1.postproc	1	1
s.2.mtx.1.value	1	0
s.2.mtx.2.mute	1	0
s.2.mtx.2.pan	1	0.5
s.2.mtx.2.postproc	1	1
s.2.mtx.2.value	1	0
s.2.mtx.3.mute	1	0
s.2.mtx.3.pan	1	0.5
s.2.mtx.3.postproc	1	1
s.2.mtx.3.value	1	0
s.2.mtx.4.mute	1	0
s.2.mtx.4.pan	1	0.5
s.2.mtx.4.postproc	1	1
s.2.mtx.4.value	1	0
s.2.mtx.5.mute	1	0
s.2.mtx.5.pan	1	0.5
s.2.mtx.5.postproc	1	1
s.2.mtx.5.value	1	0
s.2.mtx.6.mute	1	0
s.2.mtx.6.pan	1	0.5
s.2.mtx.6.postproc	1	1
s.2.mtx.6.value	1	0
s.2.mtx.7.mute	1	0
s.2.mtx.7.pan	1	0.5
s.2.mtx.7.postproc	1	1
s.2.mtx.7.value	1	0
s.2.mtx.8.mute	1	0
s.2.mtx.8.pan	1	0.5
s.2.mtx.8.postproc	1	1
s.2.mtx.8.value	1	0
s.2.mtx.9.mute	1	0
s.2.mtx.9.pan	1	0.5
s.2.mtx.9.postproc	1	1
s.2.mtx.9.value	1	0
s.2.mute	1	0
s.2.name	1	
s.2.pan	1	0.5
s.2.safe	1	0
s.2.solo	1	0
s.3.ducker	1	0
s.3.dyn.attack	1	0.34375
s.3.dyn.bypass	1	0
s.3.dyn.gain	1	0.75
s.3.dyn.outgain	1	0.3334960938
s.3.dyn.prmod	1	0
s.3.dyn.prname	1	
s.3.dyn.ratio	1	1
s.3.dyn.release	1	0.4887695312
s.3.dyn.softknee	1	0
s.3.dyn.threshold	1	0.875
s.3.eq.b1.freq	1	0.3286901902
s.3.eq.b1.gain	1	0.5
s.3.eq.b1.q	1	0.5252185347
s.3.eq.b2.freq	1	0.5584347738
s.3.eq.b2.gain	1	0.5
s.3.eq.b2.q	1	0.5252185347
s.3.eq.b3.freq	1	0.7563259869
s.3.eq.b3.gain	1	0.5
s.3.eq.b3.q	1	0.5252185347
s.3.eq.b4.freq	1	0.887124964
s.3.eq.b4.gain	1	0.5
s.3.eq.b4.q	1	0.5252185347
s.3.eq.b5.freq	1	0.9542171999
s.3.eq.b5.gain	1	0.5
s.3.eq.b5.q	1	0.5252185347
s.3.eq.bypass	1	0
s.3.eq.easy	1	0
s.3.eq.hpf.freq	1	0
s.3.eq.hpf.slope	1	0
s.3.eq.prmod	1	0
s.3.eq.prname	1	
s.3.exclude	1	0
s.3.forceunmute	1	0
s.3.fx.0.mute	1	0
s.3.fx.0.post	1	1
s.3.fx.0.value	1	0
s.3.fx.1.mute	1	0
s.3.fx.1.post	1	1
s.3.fx.1.value	1	0
s.3.fx.2.mute	1	0
s.3.fx.2.post	1	1
s.3.fx.2.value	1	0
s.3.fx.3.mute	1	0
s.3.fx.3.post	1	1
s.3.fx.3.value	1	0
s.3.gate.attack	1	0
s.3.gate.bypass	1	0
s.3.gate.depth	1	0
s.3.gate.enabled	1	1
s.3.gate.hold	1	0.3042441765
s.3.gate.prmod	1	0
s.3.gate.prname	1	
s.3.gate.release	1	0.3150737134
s.3.gate.thresh	1	0
s.3.mgmask	1	0
s.3.mix	1	0.7647058824
s.3.mtx.0.mute	1	0
s.3.mtx.0.pan	1	0.5
s.3.mtx.0.postproc	1	1
s.3.mtx.0.value	1	0
s.3.mtx.1.mute	1	0
s.3.mtx.1.pan	1	0.5
s.3.mtx.1.postproc	1	1
s.3.mtx.1.value	1	0
s.3.mtx.2.mute	1	0
s.3.mtx.2.pan	1	0.5
s.3.mtx.2.postproc	1	1
s.3.mtx.2.value	1	0
s.3.mtx.3.mute	1	0
s.3.mtx.3.pan	1	0.5
s.3.mtx.3.postproc	1	1
s.3.mtx.3.value	1	0
s.3.mtx.4.mute	1	0
s.3.mtx.4.pan	1	0.5
s.3.mtx.4.postproc	1	1
s.3.mtx.4.value	1	0
s.3.mtx.5.mute	1	0
s.3.mtx.5.pan	1	0.5
s.3.mtx.5.postproc	1	1
s.3.mtx.5.value	1	0
s.3.mtx.6.mute	1	0
s.3.mtx.6.pan	1	0.5
s.3.mtx.6.postproc	1	1
s.3.mtx.6.value	1	0
s.3.mtx.7.mute	1	0
s.3.mtx.7.pan	1	0.5
s.3.mtx.7.postproc	1	1
s.3.mtx.7.value	1	0
s.3.mtx.8.mute	1	0
s.3.mtx.8.pan	1	0.5
s.3.mtx.8.postproc	1	1
s.3.mtx.8.value	1	0
s.3.mtx.9.mute	1	0
s.3.mtx.9.pan	1	0.5
s.3.mtx.9.postproc	1	1
s.3.mtx.9.value	1	0
s.3.mute	1	0
s.3.name	1	
s.3.pan	1	0.5
s.3.safe	1	0
s.3.solo	1	0
s.4.ducker	1	0
s.4.dyn.attack	1	0.34375
s.4.dyn.bypass	1	0
s.4.dyn.gain	1	0.75
s.4.dyn.outgain	1	0.3334960938
s.4.dyn.prmod	1	0
s.4.dyn.prname	1	
s.4.dyn.ratio	1	1
s.4.dyn.release	1	0.4887695312
s.4.dyn.softknee	1	0
s.4.dyn.threshold	1	0.875
s.4.eq.b1.freq	1	0.3286901902
s.4.eq.b1.gain	1	0.5
s.4.eq.b1.q	1	0.5252185347
s.4.eq.b2.freq	1	0.5584347738
s.4.eq.b2.gain	1	0.5
s.4.eq.b2.q	1	0.5252185347
s.4.eq.b3.freq	1	0.7563259869
s.4.eq.b3.gain	1	0.5
s.4.eq.b3.q	1	0.5252185347
s.4.eq.b4.freq	1	0.887124964
s.4.eq.b4.gain	1	0.5
s.4.eq.b4.q	1	0.5252185347
s.4.eq.b5.freq	1	0.9542171999
s.4.eq.b5.gain	1	0.5
s.4.eq.b5.q	1	0.5252185347
s.4.eq.bypass	1	0
s.4.eq.easy	1	0
s.4.eq.hpf.freq	1	0
s.4.eq.hpf.slope	1	0
s.4.eq.prmod	1	0
s.4.eq.prname	1	
s.4.exclude	1	0
s.4.forceunmute	1	0
s.4.fx.0.mute	1	0
s.4.fx.0.post	1	1
s.4.fx.0.value	1	0
s.4.fx.1.mute	1	0
s.4.fx.1.post	1	1
s.4.fx.1.value	1	0
s.4.fx.2.mute	1	0
s.4.fx.2.post	1	1
s.4.fx.2.value	1	0
s.4.fx.3.mute	1	0
s.4.fx.3.post	1	1
s.4.fx.3.value	1	0
s.4.gate.attack	1	0
s.4.gate.bypass	1	0
s.4.gate.depth	1	0
s.4.gate.enabled	1	1
s.4.gate.hold	1	0.3042441765
s.4.gate.prmod	1	0
s.4.gate.prname	1	
s.4.gate.release	1	0.3150737134
s.4.gate.thresh	1	0
s.4.mgmask	1	0
s.4.mix	1	0.7647058824
s.4.mtx.0.mute	1	0
s.4.mtx.0.pan	1	0.5
s.4.mtx.0.postproc	1	1
s.4.mtx.0.value	1	0
s.4.mtx.1.mute	1	0
s.4.mtx.1.pan	1	0.5
s.4.mtx.1.postproc	1	1
s.4.mtx.1.value	1	0
s.4.mtx.2.mute	1	0
s.4.mtx.2.pan	1	0.5
s.4.mtx.2.postproc	1	1
s.4.mtx.2.value	1	0
s.4.mtx.3.mute	1	0
s.4.mtx.3.pan	1	0.5
s.4.mtx.3.postproc	1	1
s.4.mtx.3.value	1	0
s.4.mtx.4.mute	1	0
s.4.mtx.4.pan	1	0.5
s.4.mtx.4.postproc	1	1
s.4.mtx.4.value	1	0
s.4.mtx.5.mute	1	0
s.4.mtx.5.pan	1	0.5
s.4.mtx.5.postproc	1	1
s.4.mtx.5.value	1	0
s.4.mtx.6.mute	1	0
s.4.mtx.6.pan	1	0.5
s.4.mtx.6.postproc	1	1
s.4.mtx.6.value	1	0
s.4.mtx.7.mute	1	0
s.4.mtx.7.pan	1	0.5
s.4.mtx.7.postproc	1	1
s.4.mtx.7.value	1	0
s.4.mtx.8.mute	1	0
s.4.mtx.8.pan	1	0.5
s.4.mtx.8.postproc	1	1
s.4.mtx.8.value	1	0
s.4.mtx.9.mute	1	0
s.4.mtx.9.pan	1	0.5
s.4.mtx.9.postproc	1	1
s.4.mtx.9.value	1	0
s.4.mute	1	0
s.4.name	1	
s.4.pan	1	0.5
s.4.safe	1	0
s.4.solo	1	0
s.5.ducker	1	0
s.5.dyn.attack	1	0.34375
s.5.dyn.bypass	1	0
s.5.dyn.gain	1	0.75
s.5.dyn.outgain	1	0.3334960938
s.5.dyn.prmod	1	0
s.5.dyn.prname	1	
s.5.dyn.ratio	1	1
s.5.dyn.release	1	0.4887695312
s.5.dyn.softknee	1	0
s.5.dyn.threshold	1	0.875
s.5.eq.b1.freq	1	0.3286901902
s.5.eq.b1.gain	1	0.5
s.5.eq.b1.q	1	0.5252185347
s.5.eq.b2.freq	1	0.5584347738
s.5.eq.b2.gain	1	0.5
s.5.eq.b2.q	1	0.5252185347
s.5.eq.b3.freq	1	0.7563259869
s.5.eq.b3.gain	1	0.5
s.5.eq.b3.q	1	0.5252185347
s.5.eq.b4.freq	1	0.887124964
s.5.eq.b4.gain	1	0.5
s.5.eq.b4.q	1	0.5252185347
s.5.eq.b5.freq	1	0.9542171999
s.5.eq.b5.gain	1	0.5
s.5.eq.b5.q	1	0.5252185347
s.5.eq.bypass	1	0
s.5.eq.easy	1	0
s.5.eq.hpf.freq	1	0
s.5.eq.hpf.slope	1	0
s.5.eq.prmod	1	0
s.5.eq.prname	1	
s.5.exclude	1	0
s.5.forceunmute	1	0
s.5.fx.0.mute	1	0
s.5.fx.0.post	1	1
s.5.fx.0.value	1	0
s.5.fx.1.mute	1	0
s.5.fx.1.post	1	1
s.5.fx.1.value	1	0
s.5.fx.2.mute	1	0
s.5.fx.2.post	1	1
s.5.fx.2.value	1	0
s.5.fx.3.mute	1	0
s.5.fx.3.post	1	1
s.5.fx.3.value	1	0
s.5.gate.attack	1	0
s.5.gate.bypass	1	0
s.5.gate.depth	1	0
s.5.gate.enabled	1	1
s.5.gate.hold	1	0.3042441765
s.5.gate.prmod	1	0
s.5.gate.prname	1	
s.5.gate.release	1	0.3150737134
s.5.gate.thresh	1	0
s.5.mgmask	1	0
s.5.mix	1	0.7647058824
s.5.mtx.0.mute	1	0
s.5.mtx.0.pan	1	0.5
s.5.mtx.0.postproc	1	1
s.5.mtx.0.value	1	0
s.5.mtx.1.mute	1	0
s.5.mtx.1.pan	1	0.5
s.5.mtx.1.postproc	1	1
s.5.mtx.1.value	1	0
s.5.mtx.2.mute	1	0
s.5.mtx.2.pan	1	0.5
s.5.mtx.2.postproc	1	1
s.5.mtx.2.value	1	0
s.5.mtx.3.mute	1	0
s.5.mtx.3.pan	1	0.5
s.5.mtx.3.postproc	1	1
s.5.mtx.3.value	1	0
s.5.mtx.4.mute	1	0
s.5.mtx.4.pan	1	0.5
s.5.mtx.4.postproc	1	1
s.5.mtx.4.value	1	0
s.5.mtx.5.mute	1	0
s.5.mtx.5.pan	1	0.5
s.5.mtx.5.postproc	1	1
s.5.mtx.5.value	1	0
s.5.mtx.6.mute	1	0
s.5.mtx.6.pan	1	0.5
s.5.mtx.6.postproc	1	1
s.5.mtx.6.value	1	0
s.5.mtx.7.mute	1	0
s.5.mtx.7.pan	1	0.5
s.5.mtx.7.postproc	1	1
s.5.mtx.7.value	1	0
s.5.mtx.8.mute	1	0
s.5.mtx.8.pan	1	0.5
s.5.mtx.8.postproc	1	1
s.5.mtx.8.value	1	0
s.5.mtx.9.mute	1	0
s.5.mtx.9.pan	1	0.5
s.5.mtx.9.postproc	1	1
s.5.mtx.9.value	1	0
s.5.mute	1	0
s.5.name	1	
s.5.pan	1	0.5
s.5.safe	1	0
s.5.solo	1	0
schema	1	6
settings.afsonboot	1	0
settings.auxmutelink	1	0
settings.auxsendpoint	1	1
settings.block.auxlvl	1	0
settings.block.auxproc	1	0
settings.block.gsettings	1	0
settings.block.loadshows	1	0
settings.block.mixgain	1	0
settings.block.mixlvl	1	0
settings.block.mixproc	1	0
settings.block.mlvl	1	0
settings.block.mproc	1	0
settings.block.pass	1	
settings.block.player	1	0
settings.block.presets	1	0
settings.block.shows	1	0
settings.cascade.enabled	1	0
settings.cascade.master	1	0
settings.cascade.mgsync	1	0
settings.cascade.remote	1	
settings.cascade.snapsync	1	0
settings.cascade.vcasync	1	0
settings.clock	1	0
settings.cue	1	0
settings.demo	1	0
settings.footswitchfunc	1	1
settings.fsmgidx	1	4
settings.hpswap	1	0
settings.hpvol.0	1	1
settings.hpvol.1	1	0.7071067812
settings.iosys	1	1
settings.maxconn	1	48
settings.mtk.format	1	2
settings.mtxsendpoint	1	1
settings.multiplesolo	1	0
settings.nophantomonboot	1	0
settings.player.dualmono	1	0
settings.playMode	1	0
settings.recordMode	1	2
settings.soloMode	1	0
settings.solotype	1	1
settings.solovol	1	1
settings.udpcoms	1	[]
settings.udpmsg	1	
settings.underscan	1	0
type	1	8ch
usbdaw.0.src	1	m.0
usbdaw.1.src	1	m.1
usbdaw.10.src	1	hw.0
usbdaw.11.src	1	hw.1
usbdaw.12.src	1	hw.2
usbdaw.13.src	1	hw.3
usbdaw.14.src	1	hw.4
usbdaw.15.src	1	hw.5
usbdaw.16.src	1	hw.6
usbdaw.17.src	1	hw.7
usbdaw.18.src	1	hw.8
usbdaw.19.src	1	hw.9
usbdaw.2.src	1	a.0
usbdaw.20.src	1	hw.10
usbdaw.21.src	1	hw.11
usbdaw.22.src	1	hw.12
usbdaw.23.src	1	hw.13
usbdaw.24.src	1	hw.14
usbdaw.25.src	1	hw.15
usbdaw.26.src	1	hw.16
usbdaw.27.src	1	hw.17
usbdaw.28.src	1	hw.18
usbdaw.29.src	1	hw.19
usbdaw.3.src	1	a.1
usbdaw.30.src	1	li.0
usbdaw.31.src	1	li.1
usbdaw.4.src	1	a.2
usbdaw.5.src	1	a.3
usbdaw.6.src	1	a.4
usbdaw.7.src	1	a.5
usbdaw.8.src	1	a.6
usbdaw.9.src	1	a.7
v.0.forceunmute	1	0
v.0.mgmask	1	0
v.0.mix	1	0.7647058824
v.0.mute	1	0
v.0.name	1	
v.0.solo	1	0
v.1.forceunmute	1	0
v.1.mgmask	1	0
v.1.mix	1	0.7647058824
v.1.mute	1	0
v.1.name	1	
v.1.solo	1	0
v.2.forceunmute	1	0
v.2.mgmask	1	0
v.2.mix	1	0.7647058824
v.2.mute	1	0
v.2.name	1	
v.2.solo	1	0
v.3.forceunmute	1	0
v.3.mgmask	1	0
v.3.mix	1	0.7647058824
v.3.mute	1	0
v.3.name	1	
v.3.solo	1	0
v.4.forceunmute	1	0
v.4.mgmask	1	0
v.4.mix	1	0.7647058824
v.4.mute	1	0
v.4.name	1	
v.4.solo	1	0
v.5.forceunmute	1	0
v.5.mgmask	1	0
v.5.mix	1	0.7647058824
v.5.mute	1	0
v.5.name	1	
v.5.solo	1	0
var.afsdata	1	fstack;;v1,4224.9633789062,-6.0000000000,7.0000000000,0,-53.8810386658,8,23,0,0,2,0,v1:v1,376.4693603516,-6.0000000000,7
var.asosec	1	-1
var.cascade.connected	1	0
var.currentCue	1	
var.currentLength	1	-1
var.currentPlaylist	1	
var.currentShow	1	Prueba
var.currentSnapshot	1	Alma caninde
var.currentState	1	1
var.currentTrack	1	
var.currentTrackPos	1	0
var.digitech_avoid	1	0
var.footswitch	1	0
var.fswgpio	1	1
var.hpaux	1	0
var.isRecording	1	0
var.lig_bypass	1	0
var.mtk.bufferfill	1	-1
var.mtk.busy	1	0
var.mtk.currentLength	1	0
var.mtk.currentState	1	0
var.mtk.currentTrackPos	1	0
var.mtk.dropouts	1	0
var.mtk.freespace	1	-1
var.mtk.playsession	1	
var.mtk.present	1	0
var.mtk.rec.busy	1	0
var.mtk.rec.currentState	1	0
var.mtk.rec.session	1	
var.mtk.rec.time	1	21
var.mtk.session	1	0002
var.mtk.soundcheck	1	0
var.nophantom	1	0
var.playBusy	1	0
var.pongtime	1	0
var.present	1	0
var.recBusy	1	1
var.rswgpio	1	0
var.rta	1	i.2
var.sdram	1	1
var.shuffle	1	0
var.spids	1	0
var.spiec	1	0
var.spien	1	1
var.spimb	1	0
var.spioa	1	0
var.spior	1	0
var.testcode	1	
var.unsaved.chsafes	1	0
var.unsaved.mutegroups	1	0
var.usbfill	1	0
vg.0	1	[]
vg.0.name	1	
vg.1	1	[]
vg.1.name	1	
vg.2	1	[]
vg.2.name	1	
vg.3	1	[]
vg.3.name	1	
vg.4	1	[]
vg.4.name	1	
vg.5	1	[]
vg.5.name	1	
